FROM_ID;TO_ID;DURATION_H;DIST_KM
15;32;1,735019444;75,78677
15;33;0,997377778;42,1427
15;46;1,1315;58,29242
15;44;1,42095;64,61117
15;45;2,841852778;89,84412
15;42;2,002863889;83,53537
15;43;1,298188889;60,07979
15;40;2,592455556;82,36209
15;41;2,324730556;107,92459
15;22;0,586719444;23,07259
15;20;1,391197222;64,26201
15;21;1,704322222;77,43136
15;16;2,577386111;81,91001
15;30;1,796836111;53,68333
15;28;2,039066667;85,59752
15;29;2,822913889;89,27591
15;27;1,895808333;61,46261
15;24;1,236202778;42,28935
15;25;1,529;70,18819
15;7;2,046355556;91,36778
15;4;1,258941667;42,68983
15;2;0,928355556;44,53177
15;14;1,316644444;58,32805
15;15;0;0
15;12;1,510952778;72,81636
15;13;2,1518;95,79151
15;10;0,708622222;33,47993
15;11;1,383091667;65,55455
15;9;1,77315;91,66552
15;54;1,019041667;50,01781
15;55;1,737330556;86,59453
15;52;2,523866667;114,14248
15;50;1,774252778;74,25193
15;100;1,215966667;41,76531
16;51;0,620944444;18,62841
16;48;2,006416667;81,05788
16;49;2,094222222;91,08607
16;58;2,336125;70,25475
16;59;2,012825;72,2327
16;56;1,748463889;59,69902
16;57;2,226352778;89,99848
16;38;2,604283333;89,97654
16;36;0,676855556;20,55012
16;37;2,056047222;61,93568
16;34;1,631383333;61,29599
16;35;1,941777778;50,99674
16;32;1,353827778;51,94527
16;33;2,114580556;84,86198
16;46;1,905325;74,52314
16;44;1,440255556;63,66591
16;45;0,358313889;10,74949
16;42;2,022169444;82,59011
16;43;2,228494444;87,2767
16;40;0,351061111;10,53189
16;41;1,217963889;36,53909
16;22;1,99085;58,84292
16;20;2,235075;85,04617
16;21;1,723627778;76,4861
16;16;0;0
16;30;2,012438889;55,56341
16;28;1,639983333;61,09853
16;29;0,510672222;15,32023
16;27;1,187566667;35,58766
16;24;2,173863889;86,0813
16;25;2,013252778;60,88699
16;7;2,065661111;90,42252
16;4;1,472952778;43,06653
16;2;2,177063889;87,39265
16;14;2,001197222;80,45779
16;15;2,577386111;81,91001
16;12;1,8922;66,15371
16;13;0,536230556;16,3314
16;10;2,022836111;86,05136
16;11;1,341130556;58,77189
16;9;1,646052778;47,96063
16;54;1,561980556;65,00055
16;55;1,756636111;85,64927
16;52;2,208325;62,55853
16;50;1,83085;76,2226
16;100;1,429977778;42,14201
20;51;1,614758333;66,43663
20;48;1,894030556;73,66392
20;49;1,860058333;87,93149
20;58;1,614391667;75,6481
20;59;0,777922222;29,48372
20;56;0,727605556;30,86302
20;57;0,556797222;16,89235
20;38;1,019030556;37,34918
20;36;2,161858333;109,82168
20;37;1,110869444;34,66936
20;34;1,571127778;79,24737
20;35;1,390961111;55,64893
20;32;1,581669444;78,80902
20;33;2,003188889;94,66689
20;46;0,389288889;13,50008
20;44;1,328863889;73,47081
20;45;2,499541667;92,98028
20;42;1,910775;92,39501
20;43;2,117102778;97,0816
20;40;2,250144444;85,49826
20;41;1,582519444;63,13225
20;22;1,432938889;60,09899
20;20;0;0
20;21;1,612236111;86,291
20;16;2,235075;85,04617
20;30;1,196936111;37,58099
20;28;1,885713889;88,61977
20;29;2,480602778;92,41207
20;27;1,303280556;54,75509
20;24;2,062472222;95,8862
20;25;0,716219444;21,48661
20;7;1,954269444;100,22742
20;4;0,927355556;46,52308
20;2;0,562975;16,92861
20;14;1,889805556;90,26269
20;15;1,391197222;64,26201
20;12;0,768741667;28,02402
20;13;1,998447222;98,81375
20;10;1,845172222;86,13882
20;11;1,086561111;59,27029
20;9;1,030941667;46,87318
20;54;1,450588889;74,80545
20;55;1,645244444;95,45417
20;52;1,781655556;69,35015
20;50;1,719458333;86,02751
20;100;0,884377778;45,59856
21;51;1,537519444;64,2249
21;48;1,129725;43,47122
21;49;1,217530556;53,49941
21;58;1,463061111;65,7761
21;59;1,389986111;73,47754
21;56;1,125625;60,94385
21;57;1,603513889;91,24331
21;38;1,981447222;91,22137
21;36;1,457825;68,26752
21;37;1,862469444;92,32085
21;34;0,699383333;26,79187
21;35;1,849341667;89,65322
21;32;0,877633333;37,25485
21;33;0,999133333;37,1219
21;46;1,282488889;75,76797
21;44;0,35705;14,08688
21;45;1,988097222;84,42021
21;42;0,765666667;22,97018
21;43;1,087344444;35,43626
21;40;1,738416667;76,92971
21;41;1,915427778;75,42505
21;22;1,357288889;59,39066
21;20;1,612236111;86,291
21;21;0;0
21;16;1,723627778;76,4861
21;30;1,3896;56,80825
21;28;1,181680556;47,06561
21;29;1,968875;83,84352
21;27;1,476258333;62,38705
21;24;1,297172222;48,49464
21;25;1,583983333;80,3539
21;7;0,641366667;20,71932
21;4;0,786297222;41,56288
21;2;1,554227778;88,63748
21;14;0,860047222;28,61735
21;15;1,704322222;77,43136
21;12;1,269361111;67,39855
21;13;1,294413889;57,25959
21;10;1,146144444;48,4647
21;11;0,525705556;27,02263
21;9;1,489319444;80,87748
21;54;0,685288889;27,41389
21;55;0,332341667;15,94607
21;52;2,240036111;103,35444
21;50;0,548866667;16,46606
21;100;0,749041667;41,01024
22;51;1,370533333;40,23338
22;48;0,461275;13,57042
22;49;0,485822222;18,4356
22;58;0,345455556;11,41733
22;59;1,210688889;47,28553
22;56;0,946327778;34,75185
22;57;1,424216667;65,05131
22;38;1,437477778;56,14909
22;36;1,906911111;82,92134
22;37;1,683169444;66,12884
22;34;1,316180556;52,34702
22;35;1,670044444;63,46121
22;32;1,326722222;51,90868
22;33;0,996219444;36,63703
22;46;1,103188889;49,57596
22;44;1,073916667;46,57047
22;45;2,255319444;66,77703
22;42;1,655827778;65,49466
22;43;1,297033333;54,57412
22;40;2,005919444;59,295
22;41;1,748444444;51,43351
22;22;0;0
22;20;1,432938889;60,09899
22;21;1,357288889;59,39066
22;16;1,99085;58,84292
22;30;1,210302778;30,61624
22;28;1,630766667;61,71943
22;29;2,236380556;66,20882
22;27;1,309275;38,39553
22;24;0,86735;25,75272
22;25;1,404686111;54,16189
22;7;1,699322222;73,32708
22;4;0,672408333;19,62274
22;2;1,374927778;62,44547
22;14;1,154444444;36,472
22;15;0,586719444;23,07259
22;12;1,090063889;41,20654
22;13;1,7435;71,91341
22;10;0,707466667;27,97426
22;11;0,831613889;32,36995
22;9;1,310022222;54,68547
22;54;0,856841667;28,16176
22;55;1,390294444;68,55383
22;52;2,060736111;77,16243
22;50;1,464508333;59,12716
22;100;0,629430556;18,69822
24;51;1,987752778;73,82009
24;48;0,454952778;13,64863
24;49;0,871705556;33,54525
24;58;0,994941667;30,63409
24;59;1,840222222;83,07273
24;56;1,575861111;70,53905
24;57;2,05375;100,83851
24;38;2,016991667;80,55027
24;36;1,908058333;77,86271
24;37;2,312702778;101,91605
24;34;1,263311111;41,96529
24;35;2,299575;99,24841
24;32;1,327869444;46,85005
24;33;0,892066667;27,32117
24;46;1,732722222;85,36316
24;44;1,0138;35,67445
24;45;2,438333333;94,01541
24;42;1,595711111;54,59864
24;43;1,268861111;42,75873
24;40;2,18865;86,52491
24;41;2,365663889;85,02023
24;22;0,86735;25,75272
24;20;2,062472222;95,8862
24;21;1,297172222;48,49464
24;16;2,173863889;86,0813
24;30;1,839836111;66,40344
24;28;1,631913889;56,6608
24;29;2,419111111;93,43872
24;27;1,926491667;71,98225
24;24;0;0
24;25;2,034219444;89,94909
24;7;1,639202778;62,43106
24;4;1,236533333;51,15807
24;2;2,004461111;98,23267
24;14;0,909494444;29,39132
24;15;1,236202778;42,28935
24;12;1,719597222;76,99374
24;13;1,744647222;66,85478
24;10;0,800319444;28,51054
24;11;0,975938889;36,61783
24;9;1,939555556;90,47267
24;54;0,611891667;21,08109
24;55;1,330177778;57,65781
24;52;2,690269444;112,94963
24;50;1,367102778;45,31521
24;100;1,199277778;50,60543
25;51;1,392936111;42,27745
25;48;1,865777778;67,72682
25;49;1,890325;72,59199
25;58;1,749958333;65,57373
25;59;0,749669444;23,54662
25;56;0,699352778;24,92592
25;57;0,446941667;13,40829
25;38;1,156830556;43,27536
25;36;2,133605556;103,88457
25;37;0,487527778;14,58956
25;34;1,542875;73,31027
25;35;0,856316667;23,2708
25;32;1,553416667;72,87191
25;33;1,974936111;88,72979
25;46;0,400425;12,04203
25;44;1,300611111;67,53371
25;45;2,277719444;68,82111
25;42;1,882522222;86,45791
25;43;2,08885;91,1445
25;40;2,028322222;61,33908
25;41;1,087394444;33,15056
25;22;1,404686111;54,16189
25;20;0,716219444;21,48661
25;21;1,583983333;80,3539
25;16;2,013252778;60,88699
25;30;1,168683333;31,64389
25;28;1,857461111;82,68266
25;29;2,258780556;68,25289
25;27;0,825705556;25,29991
25;24;2,034219444;89,94909
25;25;0;0
25;7;1,926016667;94,29032
25;4;0,899102778;40,58598
25;2;0,728777778;27,74232
25;14;1,861552778;84,32559
25;15;1,529;70,18819
25;12;0,625708333;18,77138
25;13;1,970194444;92,87665
25;10;1,883188889;89,91916
25;11;1,058308333;53,33318
25;9;0,460436111;13,37468
25;54;1,422336111;68,86834
25;55;1,616991667;89,51707
25;52;1,251172222;37,09689
25;50;1,691205556;80,09041
25;100;0,856125;39,66146
27;51;0,56725;16,97812
27;48;1,759044444;66,95883
27;49;1,794913889;56,82563
27;58;1,654547222;49,80736
27;59;1,081033333;41,94162
27;56;0,877027778;33,3314
27;57;1,234361111;37,50435
27;38;1,672491667;59,68546
27;36;1,346480556;40,59955
27;37;0,8685;26,34859
27;34;1,435147222;55,34342
27;35;0,823302778;22,71884
27;32;1,445688889;54,90507
27;33;1,867211111;70,76295
27;46;0,973533333;44,23205
27;44;1,192883333;49,56687
27;45;1,452033333;43,52178
27;42;1,774797222;68,49106
27;43;1,981122222;73,17766
27;40;1,202633333;36,03975
27;41;0,610483333;18,23974
27;22;1,309275;38,39553
27;20;1,303280556;54,75509
27;21;1,476258333;62,38705
27;16;1,187566667;35,58766
27;30;1,330861111;35,11602
27;28;1,749736111;64,71582
27;29;1,433094444;42,95356
27;27;0;0
27;24;1,926491667;71,98225
27;25;0,825705556;25,29991
27;7;1,818288889;76,32348
27;4;0,791377778;22,61914
27;2;1,245272222;57,10157
27;14;1,753827778;66,35874
27;15;1,895808333;61,46261
27;12;0,893430556;32,82018
27;13;1,205858333;36,38083
27;10;1,775463889;71,95231
27;11;0,950583333;35,36634
27;9;0,495352778;14,90522
27;54;1,314608333;50,9015
27;55;1,509263889;71,55023
27;52;1,144577778;32,06712
27;50;1,583477778;62,12356
27;100;0,7484;21,69462
28;51;1,742988889;64,18871
28;48;1,464466667;51,63738
28;49;1,552272222;61,66557
28;58;1,797805556;73,94227
28;59;1,663463889;75,8063
28;56;1,399102778;63,27262
28;57;1,876991667;93,57209
28;38;2,254925;93,55014
28;36;1,374177778;52,87995
28;37;2,135944444;94,64962
28;34;0,961702778;28,81669
28;35;2,122819444;91,98198
28;32;0,811877778;22,52478
28;33;1,572633333;55,44149
28;46;1,555966667;78,09673
28;44;0,898305556;34,24541
28;45;1,90445;69,03264
28;42;1,480219444;53,16961
28;43;1,686544444;57,85621
28;40;1,654769444;61,54214
28;41;2,188905556;77,75381
28;22;1,630766667;61,71943
28;20;1,885713889;88,61977
28;21;1,181680556;47,06561
28;16;1,639983333;61,09853
28;30;1,663077778;59,13701
28;28;0;0
28;29;1,885230556;68,45595
28;27;1,749736111;64,71582
28;24;1,631913889;56,6608
28;25;1,857461111;82,68266
28;7;1,523711111;61,00203
28;4;1,059775;43,89164
28;2;1,827702778;90,96625
28;14;1,459247222;51,03729
28;15;2,039066667;85,59752
28;12;1,542838889;69,72731
28;13;1,210766667;41,87202
28;10;1,480886111;56,63087
28;11;0,799180556;29,3514
28;9;1,762797222;83,20624
28;54;1,020030556;35,58005
28;55;1,214686111;56,22878
28;52;2,513511111;105,68321
28;50;1,2889;46,80211
28;100;1,022519444;43,339
29;51;0,866472222;25,9943
29;48;2,251663889;88,4153
29;49;2,339469444;98,44349
29;58;2,581652778;77,62065
29;59;2,258355556;79,5986
29;56;1,993991667;67,06492
29;57;2,471880556;97,36438
29;38;2,849813889;97,34244
29;36;0,922102778;27,90755
29;37;2,301577778;69,30158
29;34;1,876630556;68,65341
29;35;2,187305556;58,36264
29;32;1,599075;59,3027
29;33;2,359827778;92,21941
29;46;2,150855556;81,88904
29;44;1,685502778;71,02334
29;45;0,727675;21,83039
29;42;2,267413889;89,94753
29;43;2,473741667;94,63413
29;40;0,389069444;11,67213
29;41;1,463491667;43,90499
29;22;2,236380556;66,20882
29;20;2,480602778;92,41207
29;21;1,968875;83,84352
29;16;0,510672222;15,32023
29;30;2,257966667;62,92931
29;28;1,885230556;68,45595
29;29;0;0
29;27;1,433094444;42,95356
